회사명,사업연도,감사인,감사의견,감사보고서 특기사항,강조사항 등,핵심감사사항
에이티지씨,제13기(당기),동현 회계법인,적정 의견,-,,"내부통제 이해 및 평가
중요 계정잔액에 대한 분석적절차 및 입증감사"
에이티지씨,제12기(전기),삼덕 회계법인,적정 의견,-,,"내부통제 이해 및 평가
중요 계정잔액에 대한 분석적절차 및 입증감사"
에이티지씨,제11기(전전기),삼덕 회계법인,적정 의견,-,,"내부통제 이해 및 평가
중요 계정잔액에 대한 분석적절차 및 입증감사"
에이팩트,제16기(당기),한울회계법인,적정,-,,
에이팩트,제15기(전기),신한회계법인,적정,-,,
에이팩트,제14기(전전기),삼정회계법인,적정,-,,
에이팸,제29기(당기),대주회계법인,의견거절,-,"의견거절
우리는 에이팸주식회사(이하 ""회사"")의 재무제표에 대한 감사계약을 쳬결하였습니다. 해당 재무제표는 2022년 12월 31일 현재의 재무상태표, 동일로 종료되는 보고기간의 손익계산서, 자본변동표, 현금흐름표 그리고 유의적인 회계정책의 요약을 포함한 재무제표의 주석으로 구성되어 있습니다.
우리는 별첨된 회사의 재무제표에 대하여 의견을 표명하지 않습니다. 우리는 이 감사보고서의 의견거절근거 단락에서 기술된 사항의 유의성 때문에 재무제표에 대한 감사의견의 근거를 제공하는 충분하고 적합한 감사증거를 입수할 수 없었습니다.


의견거절근거
(1) 계속기업 가정의 불확실성
회사의 재무제표는 회사가 계속기업으로서 존속한다는 가정을 전제로 작성되었으므로 회사의 자산과 부채가 정상적인 사업활동과정을 통하여 회수되거나 상환될 수 있다는 가정하에 회계처리 되었습니다. 그러나 보고기간 종료일 현재 회사 제시 재무제표에 의하면, 회사의 당기포괄손실은 16,914백만원(전기: 18,400백반원)이고 당기순손실은 366백만원(전기: 12,593백만원)으로 이월결손금이 42,126백만원(전기: 29,533백만원)에 달하고 있고, 또한 당기의 영업활동으로 인한 현금유출이 2,896백만원(전기: 5,923백만원)입니다. 이러한 상황은 회사의 계속기업으로서의 존속가능성에 유의적인 의문을 제기하고 있습니다.
회사가 계속기업으로서 존속할지의 여부는 회사의 향후 자금조달계획과 경영개선계획의 성패에 따라 좌우되는 중요한 불확실성을 내포하고 있습니다. 그러나 우리는 이러한 불확실성의 결과로 발생될 수도 있는 자산과 부채 및 관련 손익항목에 대한 수정을 위해 이를 합리적으로 판단할 수 있는 감사증거를 확보할 수 없었습니다.

(2)감사범위 제한
우리는 보고기간 종료일 현재의 매출채권 및 재고자산, 매도가능증권, 지분법적용투자주식 등의 주요 계정과목에 대하여 회사가 제시한 회수가능성 및 평가가 적정한지 판단할 수 있는 충분하고 적합한 감사증거를 입수할 수 없었습니다.",
에이팸,제28기(전기),대주회계법인,의견거절,-,"의견거절
우리는 에이팸주식회사(이하 ""회사"")의 재무제표에 대한 감사계약을 쳬결하였습니다. 해당 재무제표는 2021년 12월 31일 현재의 재무상태표, 동일로 종료되는 보고기간의 손익계산서, 자본변동표, 현금흐름표 그리고 유의적인 회계정책의 요약을 포함한 재무제표의 주석으로 구성되어 있습니다.
우리는 회사의 재무제표에 대하여 의견을 표명하지 않습니다. 우리는 이 감사보고서의 의견거절근거 단락에 기술된 사항의 유의성 때문에 재무제표에 대한 감사의견의 근거를 제공하는 충분하고 적합한 감사증거를 입수할 수 없었습니다.


의견거절근거
우리는 회사 경영진으로부터 2021년 12월 31일로 종료되는 회계연도의 재무제표를 제공받지 못하여 대한민국의 회계감사기준에서 요구하는 감사절차를 수행할 수 없었습니다.",
에이팸,제27기(전전기),성현회계법인,의견거절,-,"의견거절
우리는 별첨된 에이팸 주식회사(이하, ""회사"")의 재무제표를 감사하였습니다. 동 재무제표는 2020년 12월 31일과 2019년 12월 31일 현재의 재무상태표, 동일로 종료되는양 보고기간의 손익계산서, 포괄손익계산서, 자본변동표 및 현금흐름표 그리고 유의적인 회계정책을 포함한 재무제표의 주석으로 구성되어 있습니다.
우리는 별첨된 회사의 재무제표에 대하여 의견을 표명하지 않습니다. 우리는 이 감사보고서의 의견거절근거 단락에서 기술된 사항의 유의성 때문에 재무제표에 대한 감사의견의 근거를 제공하는 충분하고 적합한 감사증거를 입수할 수 없었습니다.


의견거절근거
(1) 계속기업 가정
회사의 주요 거래처 및 납품 모델의 계약만료, 단종 등의 사유로 인한 매출감소와  투자자산 등의 손실처리로 인하여 2020년 12월 31일로 종료되는 회계연도에 영업손실이 8,415백만원 및 당기순손실 10,174백만원이 발생하였고, 2020년 12월 31일 현재유동부채가 유동자산보다 14,854백만원만큼 더 많으며, 누적결손금은 17,593백만원입니다. 회사는 매출확대와 수익성 개선을 위하여 기존사업의 신규거래선 확보 및 신규사업 진출 등의 자구책을 마련하고 있으나 실현가능성에 불확실성이 존재하는 상황입니다. 또한 유동성 개선을 위하여 대여금 등 투자자산의 회수를 통해 재무건정성개선방안을 마련하고 있으나, 투자금 회수 시점 및 금액의 불확실성이 존재합니다. 우리는 이러한 불확실성의 최종결과로 발생될 수도 있는 자산과 부채 및 관련 손익항목에 대한 수정을 위해 이를 합리적으로 추정할 수 있는 감사증거를 확보할 수 없었습니다.
 
(2) 경영투명성
회사의 前경영진이 '횡령 혐의 발생"" 등의 사유로 검찰에 기소되어 재판 중에 있으며,前경영진의 의사결정에 의한 회사 투자자산 등의 회수가능성에 불확실성이 존재합니다. 이러한 상황은 회사의 자금거래 및 내부통제와 관련된 내부회계관리제도의 전반적 신뢰성에 심각한 훼손이 있는 상황으로 판단되며, 이로 인하여 동 사항들이 재무제표의 구성요소들에 관하여 수정이 필요한지 여부를 결정할 수 없었습니다.


강조사항
감사의견에 영향을 미치지 않는 사항으로서 이용자는 다음 사항들에 주의를 기울여야 할 필요가 있습니다.

(1) 상장폐지 결정 등 효력정지 가처분신청
재무제표에 대한 주석 37에 기술되어 있는 바와 같이 회사는 2020년 8월 17일 횡령혐의 발생으로 주권의 매매거래가 정지되었으며, 2020년 9월 21일 상장적격성 실질심사대상으로 결정되었습니다. 한국거래소는 2021년 1월 7일 코스닥시장위원회를 개최하였으며, 코스닥시장위원회는 동사 주권에 대해 상장폐지 여부를 심의한 결과, 상장폐지로 의결하였습니다. 다만 회사의 2021년 1월 8일 상장폐지결정등 효력정지 가처분 신청에 따라 법원의 결정 확인시까지 매매거래정지가 계속될 예정입니다.

(2) 라임펀드 관련 검찰 수사
재무제표에 대한 주석 30에 기술되어 있는 바와 같이 회사는 라임자산운용(라임펀 드)으로부터 투자받은 펀드자금과 관련하여 보고기간 중 검찰로부터 압수수색을 받은 바있습니다. 보고기간 종료일 현재 수사 진행 중에 있으며, 수사결과로 인하여 회사의 재무제표에 미치는 영향의 정도는 합리적으로 예측할 수 없습니다.

(3) 관계기업의 회생절차개시결정
재무제표에 대한 주석 37에 기술되어 있는 바와 같이, 관계기업인 ㈜이엠네트웍스    (구, ㈜에스모머티리얼즈)는 서울회생법원으로부터 2021년 2월 19일에 회생절차 개시결정을 받은 바 있으며, 향후 회생채권 및 담보권의 조사가 진행될 예정입니다. 또한 동 관계기업은 '코로나19' 영향으로 인해 2020년도 외부감사 및 재무제표 작성 등이 지연되어 금융감독원에 '사업보고서 등 제출지연에 대한 제재면제 심사'를 신청하였습니다.이러한 사항의 진행결과로 발생될 수도 있는 자산과 부채 및 관련 손익에 대한 수정항목은 재무제표에 반영되어 있지 아니합니다.",
에이펙스인텍,제26기(당기),대주회계법인,적정,-,해당사항 없음,해당사항 없음
에이펙스인텍,제25기(전기),대주회계법인,적정,-,해당사항 없음,해당사항 없음
에이펙스인텍,제24기(전전기),대주회계법인,적정,-,해당사항 없음,해당사항 없음
에이프로,제23기(당기),정인회계법인,적정,-,해당사항 없음,해외 매출 기간귀속의 적정성
에이프로,제22기(전기),정인회계법인,적정,-,해당사항 없음,해외 매출 기간귀속의 적정성
에이프로,제21기(전전기),정인회계법인,적정,-,해당사항 없음,해외 매출 기간귀속의 적정성
에이프로젠,제52기(당기),인덕회계법인,적정,-,,사업결합에 따른 이전대가 배분
에이프로젠,제51기(전기),대주회계법인,적정,-,,"(1) 종속기업 및 관계기업에 대한 손상 평가
(2) 전환사채 발행 및 평가의 적정성
(3) 특수관계자 대여금 및 금융리스채권의 회수가능성 평가"
에이프로젠,제50기(전전기),대주회계법인,적정,-,,"(1) (종속기업 및) 관계기업에 대한 손상 평가
(2) 전환사채 발행 및 평가의 적정성
(3) 특수관계자 대여금 및 금융리스채권의 회수가능성 평가"
에이프로젠 H&G,제25기(당기),인덕회계법인,적정,-,해당사항 없음,"[특수관계자 대여금 및 금융리스채권의 회수가능성 평가]
- 손상징후 파악 및 손상검사 관련 내부통제 설계 및 운영 효과성 평가
- 보고기간종료일 이후 회수된 대여금에 대한 증빙검토
- 대여금 회수 관련 질권 설정내역 확인
- 경영진이 활용한 외부전문가의 객관성 및 적격성 평가
- 손상평가시 적용한  평가방법의 적정성 검토
- 손상평가시 사용된 주요 가정에 대한  평가
- 손상평가보고서 계산의 정확성 재계산 검증"
에이프로젠 H&G,제24기(전기),인덕회계법인,적정,-,해당사항 없음,"[파생결합증권에 대한 공정가치 평가]
- 공정가치 평가 관련 회사의 내부통제에 대한 이해 및 평가
- 회사가 선정한 외부평가기관의 적격성과 객관성 확인
- 평가보고서상 발행정보가 실제 계약정보와 일치하는지 확인
- 감사인의 내부 파생상품 가치평가 전문가를 활용하여 회사가 사용한 평가모형 및 주요 투입변수의 적정성 확인
- 외부평가기관이 수행한 공정가치 평가결과가 감사인의 내부 전문가를 활용하여 독립적으로 추정한 결과와 유의적인 차이가 있는지 비교 검증"
에이프로젠 H&G,제23기(전전기),인덕회계법인,적정,-,해당사항 없음,"[특수관계자 대여금 및 금융리스채권의 회수가능성 평가]
- 손상징후 파악 및 손상검사 관련 내부통제 설계 및 운영 효과성 평가
- 경영진이 활용한 외부전문가의 독립성 및 적격성 평가
- 손상평가시 적용한  평가방법의 적정성 검토
- 손상평가시 사용된 주요 가정에 대한 평가
- 손상평가보고서 계산의 정확성 재계산 검증"
에이프로젠바이오로직스,제64기(당기),인덕회계법인,적정,-,해당사항 없음,"[영업손실 발생에 따른 사업부 손상 평가]
- 회사의 손상검사와 관련한 내부프로세스 이해 및 내부통제제도에 대한 설계 및 운영의 효과성 평가
- 회사의 현금창출단위 식별 및 손상징후 검토내용에 대한 독립적인 검토 
- 회사 측 외부 평가전문가의 적격성, 경험 및 전문성 평가와 객관성 및 독립성 확인
- 손상검사 시 사용된 재무예측치와 경영진에 의해 승인된 사업계획의 비교 검토 
- 감사인 측 내부평가전문가 활용을 통한 경영진이 현금창출단위의 사용가치 계산 시 사용한 할인율   과 추정에 사용한 가정 및 방법론의 적정성 검토"
에이프로젠바이오로직스,제63기(전기),인덕회계법인,적정,-,해당사항 없음,[특수관계자 대여금 및 금융리스채권의 회수가능성 평가]- 손상징후 파악 및 손상검사 관련 내부통제 설계 및 운영 효과성 평가- 경영진이 활용한 외부전문가의 객관성 및 적격성 평가- 손상평가시 적용한  평가방법의 적정성 검토- 손상평가시 사용된 주요 가정에 대한  평가- 손상평가보고서 계산의 정확성 재계산 검증
에이프로젠바이오로직스,제62기(전전기),인덕회계법인,적정,-,해당사항 없음,"[특수관계자 대여금 및 금융리스채권의 회수가능성 평가]
- 손상징후 파악 및 손상검사 관련 내부통제 설계 및 운영 효과성 평가
- 경영진이 활용한 외부전문가의 독립성 및 적격성 평가
- 손상평가시 적용한 평가방법의 적정성 검토
- 손상평가시 사용된 주요 가정에 대한 평가
- 손상평가보고서 계산의 정확성 재계산 검증"
에이프릴바이오,제10기(당기),성현회계법인,적정,-,,"연구개발 관련 선급비용 및 미지급금  
주1)"
에이프릴바이오,제9기(전기),회계법인 리안,적정,-,,
에이프릴바이오,제8기(전전기),회계법인 리안,적정,-,,
에이플러스라이프,제16기(당기),삼덕회계법인,적정,-,해당사항없음,해당사항없음
에이플러스라이프,제15기(전기),이촌회계법인,적정,-,해당사항없음,해당사항없음
에이플러스라이프,제14기(전전기),이촌회계법인,적정,-,해당사항없음,해당사항없음
에이플러스리얼티,"2022년
제14기(당기)",삼덕회계법인,적정,-,해당사항없음,
에이플러스리얼티,"2021년
제13기(전기)",삼덕회계법인,적정,-,해당사항없음 ,
에이플러스리얼티,"2020년 
제12기(전전기)",삼덕회계법인,적정,-,해당사항없음 ,
에이플러스에셋,제16기(당기),삼덕회계법인,적정,-,해당 사항 없음,특수관계자 등과의 거래 및 잔액 공시의 적정성
에이플러스에셋,제15기(전기),삼덕회계법인,적정,-,해당 사항 없음,특수관계자 등과의 거래 및 잔액 공시의 적정성
에이플러스에셋,제14기(전전기),삼덕회계법인,적정,-,해당 사항 없음,특수관계자 등과의 거래 및 잔액 공시의 적정성
에이피알,제9기(당기),현대회계법인,적정,-,해당사항 없음,해당사항 없음
에이피알,제8기(전기),현대회계법인,적정,-,해당사항 없음,해당사항 없음
에이피알,제7기(전전기),현대회계법인,적정,-,해당사항 없음,해당사항 없음
에이피티씨,제21기,한울회계법인,적정,-,해당사항 없음,"전환상환우선주부채의
공정가치 평가"
에이피티씨,제20기,한울회계법인,적정,-,해당사항 없음,주요 계정과목에 대한 입증절차
에이피티씨,제19기,한울회계법인,적정,-,해당사항 없음,
에임하이글로벌,제44기(당기),인덕회계법인,의견거절,-,(주3),
에임하이글로벌,제43기(전기),인덕회계법인,적정,-,(주2),
에임하이글로벌,제42기(전전기),인덕회계법인,적정,-,(주1),
에치에프알,제8기(당기),신한회계법인,적정,-,, 해외매출의 발생사실 
에치에프알,제7기(전기),신한회계법인,적정,-,, 종속기업및관계기업 투자의 실재성 및 손상평가 
에치에프알,제6기(전전기),신한회계법인,적정,-,, 종속기업및관계기업 투자의 취득 및 손상평가 
에코마케팅,제20기(당기),한미회계법인,적정,-,특이사항없음,- 특수관계자와의 거래 및 잔액 공시의 적정성
에코마케팅,제19기(당기),한미회계법인,적정,-,특이사항없음,- 특수관계자와의 거래 및 잔액 공시의 적정성
에코마케팅,제18기(전기),한미회계법인,적정,-,특이사항없음,- 광고대행업 관련 수익 순액 인식의 적정성 검토
에코바이오,"제26기
(당기)",인덕회계법인,적정,-,,"장.단기대여금의 
실재성 및 회수가능성 "
에코바이오,"제25기
(당기)",인덕회계법인,적정,-,,"장.단기대여금의 
실재성 및 회수가능성 "
에코바이오,"제24기
(전기)",인덕회계법인,적정,-,,"장.단기대여금의
 실재성 및 회수가능성"
에코비트,제19기(당기),한영회계법인,적정,-,해당사항없음,"- 영업권 손상검토
- 재무제표 재작성 검토"
에코비트,제18기(전기),안진회계법인,적정,-,해당사항없음,
에코비트,제17기(전전기),안진회계법인,적정,-,해당사항없음,- 손상검토
에코솔루션,제25기(당기),대성삼경회계법인,적정,-, 계속기업 불확실성,해당사항 없음
에코솔루션,제24기(전기),신한회계법인,적정,-, 계속기업 불확실성,해당사항 없음
에코솔루션,제23기(전전기),신한회계법인,적정,-, 계속기업 불확실성,해당사항 없음
에코앤드림,제19기(2022년),서우회계법인,적정,-,특이사항없음,재고자산의 평가
에코앤드림,제18기(2021년),서우회계법인,적정,-,특이사항없음,재고자산의 평가
에코앤드림,제17기(2020년),인덕회계법인,적정,-,특이사항없음,재고자산의 평가
에코캡,제16기(당기),성현회계법인,적정,-,해당사항없음,종속기업에 대한 채권손상 평가 및 현금흐름창출단위 손상
에코캡,제15기(전기),대주회계법인,적정,-,해당사항없음,종속기업투자 및 현금흐름에 대한 손상
에코캡,제14기(전전기),대주회계법인,적정,-,해당사항없음,
에코프로,"제25기
(당기)",삼일회계법인,적정,-,해당사항 없음,"유형자산 감가상각 개시시점
영업권 손상검사"
에코프로,"제24기
(전기)",삼일회계법인,적정,-,"영업환경의 중요한 불확실성 - COVID 19
자발적인 회계정책의 변경","소유주에게 분배하는 
자산집단의 공정가치 측정"
에코프로,"제23기
(전전기)",삼일회계법인,적정,-,"경영진이 코로나바이러스감염증-19의 확산이 기업의 생산 능력과 
고객에 대한 주문 이행능력에 미칠 수 있는 영향과 관련한 불확실성","종속기업 및 관계기업투자의
지분법 평가"
에코프로머티리얼즈,제6기(당기),대주회계법인,적정,-,우리의 의견으로는 별첨된 회사의 재무제표는 회사의 2022년 12월 31일 현재의 재무상태와 동일로 종료되는 보고기간의 재무성과 및 현금흐름을 한국채택국제회계기준에 따라 중요성의 관점에서 공정하게 표시하고 있습니다.,해당사항 없음
에코프로머티리얼즈,제5기(전기),삼일회계법인,적정,-,"경영진이 코로나바이러스감염증-19의 확산이 기업의 생산 능력과 
고객에 대한 주문 이행능력에 미칠 수 있는 영향과 관련한 불확실성",해당사항 없음
에코프로머티리얼즈,제4기(전전기),삼일회계법인,적정,-,"경영진이 코로나바이러스감염증-19의 확산이 기업의 생산 능력과 
고객에 대한 주문 이행능력에 미칠 수 있는 영향과 관련한 불확실성",해당사항 없음
에코프로비엠,"제7기
(당기)",삼일회계법인,적정,-,해당사항 없음,유형자산 감가상각 개시시점
에코프로비엠,"제6기
(전기)",삼일회계법인,적정,-,"(1) 영업환경의 중요한 불확실성 - COVID 19
(2) 재무제표일 이후 발생한 주요 재해의 영향",유형자산 감가상각 개시시점
에코프로비엠,"제5기
(전전기)",삼일회계법인,적정,-,"COVID-19(코로나) 바이러스가 기업의 생산 능력과
고객에 대한 주문 이행능력에 미칠 수 있는 영향과 관련한 불확실성",유형자산 감가상각 개시시점
에코프로에이치엔,"제 2 기
(당기)",삼정회계법인,적정,-,해당사항 없음,"진행기준
매출의 적정성"
에코프로에이치엔,"제 1 기
(전기)",삼정회계법인,적정,-," 인적분할로 인한 신규설립
- 분할신설회사로 이전되는 재산과 그 가액
- 인적분할 회계처리
- 권리 의무의 승계 등에 관한 사항
- 분할에 따른 회사의 책임에 관한 사항","매출의
실재성"
에코프로에이치엔,-,-,,-,,
에코플라스틱,제39기(당기),성현회계법인,적정,-,,"특수관계자와의 거래 및 
잔액 공시의 적정성"
에코플라스틱,제38기(전기),성현회계법인,적정,-,"(연결 및 별도 재무제표) 주요종속회사(아이아㈜에 대한
계속기업  존속능력에 유의적 의문을 제기할 만한  중요한
불확실성","특수관계자와의 거래 및
기말채권채무잔액 공시의 적정성"
에코플라스틱,제37기(전전기),성현회계법인,적정,-,"(연결 및 별도 재무제표) COVID-19가 회사에 미칠수 있는
영향",현금흐름창출단위의 손상 검토
에프아이씨신소재,제3기(당기),한경회계법인,의견거절,-,,
에프아이씨신소재,제2기(전기),한경회계법인,적정,-,,
에프아이씨신소재,제1기(전전기),-,,-,,
에프알텍,제23기(당기),신한회계법인,적정,-,,유무형자산 손상평가
에프알텍,제22기(전기),신한회계법인,적정,-,,"토지 재평가에 따른 회계처리 타당성
투자부동산 및 유형자산 분류의 적정성"
에프알텍,제21기(전전기),신한회계법인,적정,-,,재고자산 평가충당금 설정에 대한 적정성
에프앤가이드,"제23기
(당기)",신한회계법인,적정,-,해당사항 없음,"(연결재무제표)
영업수익 인식
(별도재무제표)
영업수익 인식"
에프앤가이드,"제22기
(전기)",신한회계법인,적정,-,별도재무제표 최초채택,"(연결재무제표)
영업권을 포함한 현금창출단위의 손상검사
(별도재무제표)
영업권을 포함한 현금창출단위의 손상검사"
에프앤가이드,"제21기
(전전기)",예교지성회계법인,적정,-,해당사항 없음,"(개별재무제표)
현금창출단위 손상검사의 평가 적정성 여부"
에프에스티,제36기(당기),동현회계법인,적정,-,해당사항,"수익인식, 관계기업투자주식 취득에 따른 거래가격배분 적정성"
에프에스티,제35기(전기),동현회계법인,적정,-,해당사항,수익인식기준
에프에스티,제34기(전전기),한울회계법인,적정,-,해당없음,수익인식
에프엑스기어,제19기(당기),이촌회계법인,부적정의견,-,계속기업가정의 불확실성,(*)
에프엑스기어,제18기(전기),이촌회계법인,적정,-,해당사항 없음,
에프엑스기어,제17기(전전기),-,,-,,
에프엔씨엔터,2022년(제17기),서현회계법인,"별도재무제표 :적정
연결재무제표 :적정",-,해당사항없음,"(연결재무제표) 음반 및 음원매출
(별도재무제표) 음반 및 음원매출"
에프엔씨엔터,2021년(제16기),삼일회계법인,"별도재무제표 :적정
연결재무제표 :적정",-,COVID-19 관련 불확실성,"(연결재무제표) 무형자산(전속계약금)에 대한 손상검사
(별도재무제표) 무형자산(전속계약금)에 대한 손상검사"
에프엔씨엔터,2020년(제15기),삼일회계법인,"별도재무제표 :적정
연결재무제표 :적정",-,COVID-19 관련 불확실성,"(연결재무제표) 무형자산(전속계약금)에 대한 손상검사
(별도재무제표) 무형자산(전속계약금)에 대한 손상검사"
에프엔에스테크,제21기(당기),삼정회계법인,적정의견,-,해당사항 없음,"(연결재무제표)
제품 판매 수익의 기간 귀속의 적정성
(별도재무제표)
제품 판매 수익의 기간 귀속의 적정성"
에프엔에스테크,제20기(전기),삼정회계법인,적정의견,-,해당사항 없음,"(연결재무제표)
제품매출 수익인식에 대한 적정성
(별도재무제표)
제품매출 수익인식에 대한 적정성"
에프엔에스테크,제19기(전전기),삼정회계법인,적정의견,-,해당사항 없음,"(연결재무제표)
제품매출 수익인식에 대한 적정성
이연법인세자산 실현 가능성
(별도재무제표)
제품매출 수익인식에 대한 적정성
이연법인세자산 실현 가능성"
엑사이엔씨,제32기(당기),대주회계법인,적정,-,해당사항 없음,공사변경에 대한 회계처리
엑사이엔씨,제31기(전기),대주회계법인,적정,-,해당사항 없음,공사변경에 대한 회계처리
엑사이엔씨,제30기(전전기),대주회계법인,적정,-,해당사항 없음,"수주산업핵심감사사항
 - 투입법에 따른 수익인식
- 공사변경에 대한 회계처리"
엑서지21,제36기(당기),성현회계법인,적정,-,해당사항 없음,
엑서지21,제35기(전기),삼덕회계법인,적정,-,해당사항 없음,수익인식기준
엑서지21,제34기(전전기),다산회계법인,적정,-,해당사항 없음,
엑세스바이오,"제 21기
2022년(당기)",우리회계법인,적정,-,해당사항없음,"(연결재무제표)
매출의 발생사실 및 수익인식의 적정성
(별도재무제표)
매출의 발생사실 및 수익인식의 적정성"
엑세스바이오,"제 20기
2021년(전기)",우리회계법인,적정,-,해당사항없음,"(연결재무제표)
매출의 발생사실 및 수익인식의 적정성
(별도재무제표)
매출의 발생사실 및 수익인식의 적정성"
엑세스바이오,"제 19기
 2020년(전전기)",우리회계법인,적정,-,해당사항없음,"(연결재무제표)
특수관계자 등 거래 및 잔액 공시의 적정성
(별도재무제표)
특수관계자 등 거래 및 잔액 공시의 적정성"
엑셈,제9기(당기),이정회계법인,적정,-,해당사항 없음,"영업권 손상평가,
종속기업 및 관계기업투자 손상평가"
엑셈,제8기(전기),이정회계법인,적정,-,해당사항 없음,"영업권 손상평가,
종속기업 및 관계기업투자 손상평가"
엑셈,제7기(전전기),삼덕회계법인,적정,-,해당사항 없음,영업권 손상평가
엑스게이트,제13기(당기),삼정회계법인,적정,-,"감사의견에는 영향을 미치지 않는 사항으로서, 이용자는 다음 사항들에 주의를 기울여야 할 필요가 있습니다.
재무제표에 대한 주석 31에서 기술하고 있는 바와 같이, 2022년 3월 15일자 감사보고서에 첨부된 2021년 12월 31일로 종료되는 재무제표는 자산총계 43,603천원 과대계상, 부채총계 285,185천원 과대계상, 당기순이익 154,592천원 과소계상, 미처분이익잉여금 241,582천원 과소계상되어 있습니다. 따라서 재무제표의 비교표시된 전기 재무제표는 이러한 수정사항을 반영하여 재작성된 것입니다.당기 기초잔액에 대한 감사증거를 입수하는 과정에서 전기오류 수정사항이 존재한다는 결론을 내리기 위하여 우리가 수행한 주요 절차는 아래와 같습니다.- 회사의 제품유지보수 용역 계약서 검토- 계약 내용 및 기준서에 따른 용역매출의 기간귀속 검토 및 재계산한편, 우리는 회사 및 전임감사인과 3자간 커뮤니케이션을 실시하였으며, 전임감사인은 전기오류 수정사항이 금액적으로 중요하지 않다고 판단하여, 전기 재무제표 수정에 동의하지 않았습니다.",
엑스게이트,제12기(전기),한영회계법인,적정,-,,
엑스게이트,제11기(전전기),대주회계법인,적정,-,,
엑스엘게임즈,제20기(당기),현대회계법인,적정,-,해당사항 없음,해당사항 없음
엑스엘게임즈,제19기(전기),삼일회계법인,적정,-,해당사항 없음,해당사항 없음
엑스엘게임즈,제18기(전전기),현대회계법인,적정,-,해당사항 없음,해당사항 없음
엑스큐어,제23기(당기),리안회계법인,적정,-,"<보고기간 후 사건>주석 38에서 설명하는 바와 같이 회사는 2023년 2월 이사회 결의를 통해 (주)씨유메디칼시스템 주식 4,786,211주를 12,500백만원에 취득하였으며, (주)씨유메디칼시스템의 제9회차 및 제10회차 전환사채를 2,500백만원에 인수 후 즉시 전환권을 행사하여 (주)씨유메디칼시스템 주식 2,500,323주를 취득하였습니다. 상기 과정을 통해 회사의 (주)씨유메디칼시스템에 대한 지분율은 당기말 3.47%에서 보고기간 후 18.40%로 상승하였습니다.","<
재화 판매수익의 발생사실>수익의 인식은 회사의 주요 성과 지표이며 일반적으로 고유한 부정 위험이 존재합니다. 이러한 관점에서 수익의 인식과 관련한 과대 계상 오류의 가능성이 존재한다고 가정을 하였으며, 이에 따라 재화 판매수익의 발생사실을 핵심감사사항으로 판단하였습니다.
보고기간말 현재 회사의 수익인식의 적정성에 대하여 우리가 수행한 주요 감사절차는 다음과 같습니다.
ㆍ수익인식 프로세스 관련 내부통제설계에 대한 이해 및 평가
ㆍ수익 인식기준 및 회계처리의 적정성 확인
ㆍ보고기간 동안 기록된 매출 거래의 발생사실의 확인을 위하여 추출된 표본 거래에 대한 문서검사
ㆍ보고기간 말 전후에 발생한 매출거래의 수익인식시점의 적정성 확인을 위한 문서검사"
엑스큐어,제22기(전기),정인회계법인,적정,-,해당사항 없음,"회사는 2021년 12월 31일 현재 보유중인 투자전환사채 2,465백만원을
당기손익-공정가치측정 금융자산 및 수준 3으로 분류하였습니다.
수준 3으로 분류되는 금융상품의 금액이 유의적이며, 금융상품의공정가치 측정에 사용된 가치평가기법의 선택 및 투입변수에 대하여
경영진의 유의적인 판단과 회계추정치를 수반하므로 우리는 수준 3으로분류된 금융상품의 공정가치 측정을 핵심감사사항으로 결정하였습니다회사의 수준 3으로 분류된 투자전환사채의 공정가치 측정에 대하여우리가 수행한 주요 감사절차는 다음과 같습니다.
ㆍ투자전환사채에대한 가치평가 방법의 이해 및 타당성 평가
ㆍ투자전환사채 분류 및 회계처리 적정성 평가
ㆍ투자전환사채 공정가치 측정에 대한 내부통제의 설계 및 운영의 효과성 평가ㆍ경영진이 적용한 공정가치 측정방법의 적합성 및 투입변수의 합리성 평가"
엑스큐어,제21기(전전기),우리회계법인,적정,-,"회사는 2020년 8월 31일에 전 사내이사 3인의
배임 혐의 발생사실을 공시하였습니다. 
동 사유로 인하여 회사의 주식은 매매거래정지가
되었으며, 증권거래소는 2020년 11월 27일 
코스닥시장위원회의 심의의결에 따라 회사에
개선기간 4개월을 부여하기로 하였습니다 
감사인의 의견은 이 사항과 관련하여 영향을
받지 아니합니다.","-매각예정비유동자산의 평가:
회사는 당기 중 대주주 및 경영진의 교체로 인해 기존 경영진이
신사업 진출과 관련하여 매입하였던 지비홀딩스(주) 지분을 매각하기로
결정하였습니다. 
회사는 투자심의위원회 및 이사회의 매각의사결정에 따라 지비홀딩스 지분을 
매각예정자산으로 분류하였으며, 분류의 적정성 및 공정가치의 평가에 신중한
검토가 요구된다고 판단하여 핵심감사사항으로 선정하였습니다.
핵심감사사항에 대응하기 위한 감사절차는 다음을 포함합니다.
- 매각예정자산의 분류에 대한 적정성 평가
- 매각지연에 따른 기간 연장사유의 적정성 검토
- 매각예정자산의 공정가치의 평가의 적정성 검토"
엑스페릭스,제6기(당기),삼일회계법인,적정,-,기타사항: 전기 타감사인 감사,"- 매출의 발생사실과 기간귀속
- 재고자산평가충당금 설정의 적정성"
엑스페릭스,제5기(전기),대주회계법인,적정,-,,- 수익인식의 적정성
